feature,bucket,n,coverage_pct,win_rate,expectancy_r,gross_r,lift_r,t_stat,coins_positive,years_positive
dd_30d & ret_1d_5,-33.6..-25.7 & 4.78..10.2,6327,0.9909596662030598,0.37743006164058795,-0.0032572985405712736,0.09699470584598967,0.12296687794059682,-0.18315655137452078,0.5,0.3333333333333333
dd_30d & ret_1d_5,-33.6..-25.7 & 1.78..4.78,6635,1.0391998396170858,0.3752825923134891,-0.004718650596879368,0.1043177884331461,0.12150552588428873,-0.26903363373905453,0.6428571428571429,0.3333333333333333
ema200_rel & ret_1d_5,-6.51..-3.59 & -2.52..-0.367,7965,1.2475096793594707,0.3785310734463277,-0.005226055623149038,0.11207239470152554,0.12099812085801906,-0.3274669368793146,0.35714285714285715,0.5
atr_pct & dow,1.17..1.37 & 6,9341,1.4630242203260284,0.368483031795311,-0.00628616218018658,0.09929820968685028,0.11993801430098151,-0.4213858266224469,0.5714285714285714,0.5
dist_high_20 & dist_low_20,2.18..3.01 & 1.65..2.27,9885,1.5482276434988536,0.3783510369246333,-0.00692794146075768,0.11573360636354418,0.11929623502041042,-0.481430141832298,0.5,0.6666666666666666
dist_low_20 & ret_1d_5,3.09..4.3 & -9.87..-5.37,11627,1.821066546379481,0.3764513632063301,-0.007218778413950498,0.10149130059554048,0.1190053980672176,-0.5501472391740239,0.35714285714285715,0.5
atr_pct & ema200_rel,0.984..1.17 & -3.59..-1.84,12424,1.9458958262852561,0.378783000643915,-0.007373182906225739,0.11729761285837131,0.11885099357494236,-0.5768355669460487,0.42857142857142855,0.5
dist_high_20 & ret_1d_5,4.22..6.43 & 1.78..4.78,8320,1.3031111779373254,0.37932692307692306,-0.007533947824062669,0.09525559528006525,0.11869022865710543,-0.48860124345856804,0.42857142857142855,0.3333333333333333
atr_pct & dist_low_20,1.66..2.18 & 4.3..6.59,16567,2.594788808279768,0.3697108710086316,-0.007950212873997758,0.06297841089460489,0.11827396360717034,-0.7326718042366541,0.5,0.5
dist_low_20 & ema200_rel,2.27..3.09 & -inf..-6.51,9796,1.5342881128694759,0.3644344630461413,-0.007994925553180507,0.07041534475507454,0.1182292509279876,-0.5601345631411051,0.42857142857142855,0.3333333333333333
atr_pct & ema200_rel,1.66..2.18 & 5.97..inf,18583,2.91054267062612,0.3656029704568692,-0.00799959047925548,0.06245631683709888,0.11822458600191262,-0.7759941218406193,0.42857142857142855,0.5
dd_30d & up_from_low_30d,-25.7..-20.5 & 48..inf,7060,1.1057650139708555,0.37011331444759205,-0.00824579389223143,0.0681338746425971,0.11797838258893667,-0.4938325469666593,0.5384615384615384,0.3333333333333333
dist_high_20 & dow,1.54..2.18 & 6,12062,1.88919796012981,0.38418172774000997,-0.008330592932232244,0.14685087194785432,0.11789358354893585,-0.6291625229305929,0.5714285714285714,0.3333333333333333
atr_pct & up_from_low_30d,1.17..1.37 & 48..inf,6418,1.0052124447117492,0.37052041134309754,-0.00887545010299244,0.09584859166012256,0.11734872637817566,-0.4971566646648043,0.35714285714285715,0.5
atr_pct & dd_30d,1.66..2.18 & -20.5..-16.2,7689,1.2042814720144344,0.37378072571205617,-0.009525269428208544,0.061707825604772344,0.11669890705295956,-0.6048042692199538,0.35714285714285715,0.6666666666666666
atr_pct & dd_30d,1.37..1.66 & -33.6..-25.7,15189,2.3789610194338984,0.3702679570741984,-0.01014637624995989,0.07871139783473663,0.11607780023120821,-0.8865810582944081,0.42857142857142855,0.5
atr_pct & ret_1d_5,1.17..1.37 & -2.52..-0.367,7780,1.218534250523124,0.3723650385604113,-0.010426043926639546,0.09522153560083146,0.11579813255452856,-0.6490944432175083,0.42857142857142855,0.3333333333333333
dist_high_20 & dow,3.01..4.22 & 6,10526,1.6486235888183036,0.372031160934828,-0.011072260040043382,0.10225695152413641,0.11515191644112471,-0.7907264506483164,0.42857142857142855,0.3333333333333333
dist_low_20 & dow,6.59..inf & 3,12425,1.946052450224912,0.3719114688128773,-0.011463611687756486,0.0550205107435565,0.11476056479341161,-0.9236990694887144,0.5714285714285714,0.3333333333333333
up_from_low_30d & ret_1d_5,31.2..48 & 1.78..4.78,8579,1.3436767783082109,0.37731670357850566,-0.01169516498405174,0.10052727098394112,0.11452901149711636,-0.7627009259161966,0.5,0.5
ema200_rel & dow,2.69..5.97 & 0,11106,1.7394654738187423,0.37664325589771297,-0.011892950714400318,0.11414497866956838,0.11433122576676778,-0.8712430012807316,0.35714285714285715,0.3333333333333333
dist_high_20 & up_from_low_30d,1.02..1.54 & 31.2..48,8953,1.402254131739528,0.3759633642354518,-0.01191876594565771,0.1060893256910771,0.11430541053551038,-0.7906147649021393,0.5,0.5
atr_pct & dist_low_20,1.66..2.18 & 1.65..2.27,7478,1.1712338207470336,0.3658732281358652,-0.011989825685380913,0.059463386261712534,0.11423435079578718,-0.7429157700464687,0.35714285714285715,0.5
atr_pct & ret_1d_5,0.984..1.17 & -0.367..1.78,9012,1.411494944179228,0.3787172658677319,-0.01202503361434326,0.11265800374918314,0.11419914286682484,-0.8022990382450732,0.42857142857142855,0.5
atr_pct & dd_30d,2.18..inf & -33.6..-25.7,11874,1.8597526594744953,0.37114704396159676,-0.012110327935420757,0.035061621916408804,0.11411384854574734,-0.9692798449603213,0.35714285714285715,0.5
dist_high_20 & up_from_low_30d,4.22..6.43 & -inf..5.06,9456,1.4810359733864602,0.372673434856176,-0.012283196803840159,0.10044207527654621,0.11394097967732794,-0.8345683949885174,0.5,0.3333333333333333
dist_high_20 & up_from_low_30d,1.54..2.18 & 48..inf,7487,1.1726434362039369,0.3654334179244023,-0.01241044234902072,0.07285255158841275,0.11381373413214738,-0.7578673342255459,0.35714285714285715,0.5
ema200_rel & dow,2.69..5.97 & 1,11575,1.8129221015173727,0.3750323974082073,-0.01251472420831498,0.10597570885190626,0.11370945227285312,-0.9404972813080149,0.5,0.5
atr_pct & dist_low_20,1.37..1.66 & 3.09..4.3,13255,2.0760503201393328,0.37125612976235384,-0.012566852332311472,0.07628418768164938,0.11365732414885663,-1.0281841526671152,0.42857142857142855,0.5
